fecha,ruta,numero_bus,pasajeros_subieron,pasajeros_bajaron,capacidad_maxima,hora_programada,hora_real,temperatura_exterior,dia_semana,flujo_neto,ocupacion_actual,porcentaje_ocupacion,retraso_minutos,puntualidad,periodo_dia,es_hora_pico
2025-11-24 05:57:51.022536,Ruta 6 - Express,175,7.0,4,60,2025-11-24 05:45:00,2025-11-24 05:45:14.197390440,24.092229927717977,Monday,3.0,86.0,100.0,0.24,A Tiempo,Madrugada,False
2025-11-24 06:02:51.022536,Ruta 6 - Express,175,13.0,2,40,2025-11-24 06:00:00,2025-11-24 06:00:30.817608564,23.21687024719146,Monday,11.0,97.0,100.0,0.51,A Tiempo,Madrugada,False
2025-11-24 10:57:51.022536,Ruta 4 - Este,175,8.0,4,60,2025-11-24 10:45:00,2025-11-24 10:45:21.017606490,28.22890720388162,Monday,4.0,101.0,100.0,0.35,A Tiempo,Mañana,False
2025-11-24 12:42:51.022536,Ruta 5 - Oeste,175,11.0,7,40,2025-11-24 12:30:00,2025-11-24 12:32:27.071782944,23.068561418988967,Monday,4.0,105.0,100.0,2.45,Retraso Leve,Mañana,False
2025-11-25 05:37:51.022536,Ruta 2 - Norte,175,9.0,2,40,2025-11-25 05:30:00,2025-11-25 05:32:15.767352168,23.5185333835464,Tuesday,7.0,112.0,100.0,2.26,Retraso Leve,Madrugada,False
2025-11-25 12:07:51.022536,Ruta 3 - Sur,175,4.0,5,60,2025-11-25 12:00:00,2025-11-25 12:01:07.465139682,26.233518088992703,Tuesday,-1.0,111.0,100.0,1.12,A Tiempo,Mañana,False
2025-11-25 20:02:51.022536,Ruta 1 - Centro,175,17.0,8,60,2025-11-25 20:00:00,2025-11-25 20:06:43.750466160,23.985160545393136,Tuesday,9.0,120.0,100.0,6.73,Retraso Grave,Noche,False
2025-11-26 11:47:51.022536,Ruta 5 - Oeste,175,4.0,3,40,2025-11-26 11:45:00,2025-11-26 11:45:35.586780618,19.836527520476466,Wednesday,1.0,121.0,100.0,0.59,A Tiempo,Mañana,False
2025-11-26 13:32:51.022536,Ruta 5 - Oeste,175,10.0,8,60,2025-11-26 13:30:00,2025-11-26 13:35:56.374398846,25.57959536648408,Wednesday,2.0,123.0,100.0,5.94,Retraso Grave,Tarde,False
2025-11-26 16:02:51.022536,Ruta 2 - Norte,175,10.0,8,40,2025-11-26 16:00:00,2025-11-26 16:00:55.213476690,23.585152915562325,Wednesday,2.0,125.0,100.0,0.92,A Tiempo,Tarde,False
2025-11-26 21:42:51.022536,Ruta 1 - Centro,175,5.0,6,60,2025-11-26 21:30:00,2025-11-26 21:30:37.409962980,26.939646960084783,Wednesday,-1.0,124.0,100.0,0.62,A Tiempo,Noche,False
2025-11-09 16:32:51.022536,Ruta 4 - Este,176,8.0,5,60,2025-11-09 16:30:00,2025-11-09 16:30:29.740443042,22.76942067217731,Sunday,3.0,3.0,5.0,0.5,A Tiempo,Tarde,False
2025-11-10 05:22:51.022536,Ruta 1 - Centro,176,5.0,11,60,2025-11-10 05:15:00,2025-11-10 05:15:45.091102812,27.26348587632961,Monday,-6.0,0.0,0.0,0.75,A Tiempo,Madrugada,False
2025-11-10 17:12:51.022536,Ruta 6 - Express,176,7.0,4,60,2025-11-10 17:00:00,2025-11-10 17:01:34.402403214,22.064594229479823,Monday,3.0,0.0,0.0,1.57,A Tiempo,Tarde,True
2025-11-11 05:57:51.022536,Ruta 6 - Express,176,9.0,7,40,2025-11-11 05:45:00,2025-11-11 05:47:43.583770272,23.447882184971597,Tuesday,2.0,2.0,5.0,2.73,Retraso Leve,Madrugada,False
2025-11-11 08:02:51.022536,Ruta 1 - Centro,176,8.0,6,60,2025-11-11 08:00:00,2025-11-11 08:02:45.419151252,27.456224392950627,Tuesday,2.0,4.0,6.67,2.76,Retraso Leve,Mañana,True
2025-11-11 08:52:51.022536,Ruta 5 - Oeste,176,3.0,5,50,2025-11-11 08:45:00,2025-11-11 08:47:48.336752448,27.36826034882325,Tuesday,-2.0,2.0,4.0,2.81,Retraso Leve,Mañana,True
2025-11-11 12:47:51.022536,Ruta 5 - Oeste,176,9.0,5,40,2025-11-11 12:45:00,2025-11-11 12:45:25.067209608,27.365786116579677,Tuesday,4.0,6.0,15.0,0.42,A Tiempo,Mañana,False
2025-11-11 13:22:51.022536,Ruta 2 - Norte,176,11.0,9,40,2025-11-11 13:15:00,2025-11-11 13:22:09.879417792,24.426022914994896,Tuesday,2.0,8.0,20.0,7.16,Retraso Grave,Tarde,False
2025-11-12 09:57:51.022536,Ruta 5 - Oeste,176,4.0,2,60,2025-11-12 09:45:00,2025-11-12 09:53:49.284286590,22.823651285812627,Wednesday,2.0,10.0,16.67,8.82,Retraso Grave,Mañana,True
2025-11-13 01:42:51.022536,Ruta 3 - Sur,176,9.0,3,40,2025-11-13 01:30:00,2025-11-13 01:32:46.202410320,31.567011400499865,Thursday,6.0,16.0,40.0,2.77,Retraso Leve,Madrugada,False
2025-11-13 06:57:51.022536,Ruta 2 - Norte,176,10.0,7,50,2025-11-13 06:45:00,2025-11-13 06:48:34.244176049,30.716755546195685,Thursday,3.0,19.0,38.0,3.57,Retraso Leve,Madrugada,False
2025-11-13 10:47:51.022536,Ruta 4 - Este,176,9.0,6,60,2025-11-13 10:45:00,2025-11-13 10:51:35.545076358,24.370047664772013,Thursday,3.0,22.0,36.67,6.59,Retraso Grave,Mañana,False
2025-11-13 15:32:51.022536,Ruta 6 - Express,176,6.0,4,50,2025-11-13 15:30:00,2025-11-13 15:33:05.480035974,24.69357681709519,Thursday,2.0,24.0,48.0,3.09,Retraso Leve,Tarde,False
2025-11-13 22:32:51.022536,Ruta 4 - Este,176,5.0,5,50,2025-11-13 22:30:00,2025-11-13 22:31:16.539870072,25.01399716424706,Thursday,0.0,24.0,48.0,1.28,A Tiempo,Noche,False
2025-11-14 15:07:51.022536,Ruta 2 - Norte,176,6.0,5,60,2025-11-14 15:00:00,2025-11-14 15:00:34.043441208,27.21586547007542,Friday,1.0,25.0,41.67,0.57,A Tiempo,Tarde,False
2025-11-15 12:37:51.022536,Ruta 5 - Oeste,176,6.0,4,60,2025-11-15 12:30:00,2025-11-15 12:35:15.801273114,24.311437286005024,Saturday,2.0,27.0,45.0,5.26,Retraso Grave,Mañana,False
2025-11-15 13:57:51.022536,Ruta 5 - Oeste,176,15.0,12,40,2025-11-15 13:45:00,2025-11-15 13:45:19.445662806,25.45539159013641,Saturday,3.0,30.0,75.0,0.32,A Tiempo,Tarde,False
2025-11-15 14:22:51.022536,Ruta 4 - Este,176,9.0,8,40,2025-11-15 14:15:00,2025-11-15 14:15:24.002899032,31.041188603803263,Saturday,1.0,31.0,77.5,0.4,A Tiempo,Tarde,False
2025-11-15 20:37:51.022536,Ruta 6 - Express,176,15.0,4,60,2025-11-15 20:30:00,2025-11-15 20:31:01.152507594,28.2843333485633,Saturday,11.0,42.0,70.0,1.02,A Tiempo,Noche,False
2025-11-15 23:47:51.022536,Ruta 2 - Norte,176,11.0,5,50,2025-11-15 23:45:00,2025-11-15 23:46:05.920890318,30.51358236176125,Saturday,6.0,48.0,96.0,1.1,A Tiempo,Noche,False
2025-11-16 01:57:51.022536,Ruta 4 - Este,176,8.0,8,60,2025-11-16 01:45:00,2025-11-16 01:48:32.358646572,21.26483822714454,Sunday,0.0,48.0,80.0,3.54,Retraso Leve,Madrugada,False
2025-11-16 04:32:51.022536,Ruta 5 - Oeste,176,8.0,7,60,2025-11-16 04:30:00,2025-11-16 04:30:34.549048932,31.05934081262645,Sunday,1.0,49.0,81.67,0.58,A Tiempo,Madrugada,False
2025-11-16 19:47:51.022536,Ruta 2 - Norte,176,4.0,6,60,2025-11-16 19:45:00,2025-11-16 19:46:30.625320324,27.05225966705487,Sunday,-2.0,47.0,78.33,1.51,A Tiempo,Noche,True
2025-11-17 04:12:51.022536,Ruta 5 - Oeste,176,9.0,7,40,2025-11-17 04:00:00,2025-11-17 04:06:53.729690430,21.800515923255773,Monday,2.0,49.0,100.0,6.9,Retraso Grave,Madrugada,False
2025-11-17 12:57:51.022536,Ruta 2 - Norte,176,17.0,7,50,2025-11-17 12:45:00,2025-11-17 12:51:59.210061048,28.94324600350657,Monday,10.0,59.0,100.0,6.99,Retraso Grave,Mañana,False
2025-11-18 01:02:51.022536,Ruta 5 - Oeste,176,6.0,5,50,2025-11-18 01:00:00,2025-11-18 01:02:22.241509722,19.380143948878672,Tuesday,1.0,60.0,100.0,2.37,Retraso Leve,Madrugada,False
2025-11-18 12:42:51.022536,Ruta 5 - Oeste,176,8.0,4,60,2025-11-18 12:30:00,2025-11-18 12:30:01.595192736,32.41708249662475,Tuesday,4.0,64.0,100.0,0.03,A Tiempo,Mañana,False
2025-11-18 20:57:51.022536,Ruta 5 - Oeste,176,6.0,7,60,2025-11-18 20:45:00,2025-11-18 20:49:43.424187942,18.76174543535405,Tuesday,-1.0,63.0,100.0,4.72,Retraso Leve,Noche,False
2025-11-18 22:42:51.022536,Ruta 2 - Norte,176,9.0,5,60,2025-11-18 22:30:00,2025-11-18 22:33:17.066185914,30.600799526530075,Tuesday,4.0,67.0,100.0,3.28,Retraso Leve,Noche,False
2025-11-19 17:07:51.022536,Ruta 6 - Express,176,7.0,2,50,2025-11-19 17:00:00,2025-11-19 17:00:17.715372714,18.51207555726887,Wednesday,5.0,72.0,100.0,0.3,A Tiempo,Tarde,True
2025-11-19 18:52:51.022536,Ruta 5 - Oeste,176,8.0,8,40,2025-11-19 18:45:00,2025-11-19 18:45:03.331038594,23.20333121602976,Wednesday,0.0,72.0,100.0,0.06,A Tiempo,Tarde,True
2025-11-19 20:57:51.022536,Ruta 4 - Este,176,9.0,6,50,2025-11-19 20:45:00,2025-11-19 20:46:37.512577662,24.656229946511854,Wednesday,3.0,75.0,100.0,1.63,A Tiempo,Noche,False
2025-11-19 23:07:51.022536,Ruta 2 - Norte,176,10.0,11,50,2025-11-19 23:00:00,2025-11-19 23:01:15.234341640,27.422295721046492,Wednesday,-1.0,74.0,100.0,1.25,A Tiempo,Noche,False
2025-11-20 07:12:51.022536,Ruta 5 - Oeste,176,7.0,5,50,2025-11-20 07:00:00,2025-11-20 07:03:59.724795588,19.60505347118918,Thursday,2.0,76.0,100.0,4.0,Retraso Leve,Mañana,True
2025-11-20 10:02:51.022536,Ruta 1 - Centro,176,9.0,9,50,2025-11-20 10:00:00,2025-11-20 10:00:39.102065946,13.28193309369853,Thursday,0.0,76.0,100.0,0.65,A Tiempo,Mañana,False
2025-11-20 12:02:51.022536,Ruta 2 - Norte,176,6.0,8,50,2025-11-20 12:00:00,2025-11-20 12:05:39.209641692,31.17119272685364,Thursday,-2.0,74.0,100.0,5.65,Retraso Grave,Mañana,False
2025-11-20 19:07:51.022536,Ruta 5 - Oeste,176,7.0,6,60,2025-11-20 19:00:00,2025-11-20 19:05:41.402096952,31.408602468998303,Thursday,1.0,75.0,100.0,5.69,Retraso Grave,Noche,True
2025-11-21 11:02:51.022536,Ruta 5 - Oeste,176,10.0,7,60,2025-11-21 11:00:00,2025-11-21 11:00:49.687114776,25.262706233281964,Friday,3.0,78.0,100.0,0.83,A Tiempo,Mañana,False
2025-11-21 12:32:51.022536,Ruta 6 - Express,176,16.0,5,50,2025-11-21 12:30:00,2025-11-21 12:32:29.460757728,21.7296614553426,Friday,11.0,89.0,100.0,2.49,Retraso Leve,Mañana,False
2025-11-21 13:32:51.022536,Ruta 4 - Este,176,12.0,5,40,2025-11-21 13:30:00,2025-11-21 13:31:41.988359292,24.24283697022564,Friday,7.0,96.0,100.0,1.7,A Tiempo,Tarde,False
2025-11-22 11:27:51.022536,Ruta 5 - Oeste,176,8.0,9,40,2025-11-22 11:15:00,2025-11-22 11:15:02.645823300,26.011660562688267,Saturday,-1.0,95.0,100.0,0.04,A Tiempo,Mañana,False
2025-11-22 16:27:51.022536,Ruta 3 - Sur,176,6.0,3,50,2025-11-22 16:15:00,2025-11-22 16:16:59.071152678,20.26482876196589,Saturday,3.0,98.0,100.0,1.98,A Tiempo,Tarde,False
2025-11-22 20:47:51.022536,Ruta 4 - Este,176,3.0,3,60,2025-11-22 20:45:00,2025-11-22 20:45:01.955786544,27.76568855846185,Saturday,0.0,98.0,100.0,0.03,A Tiempo,Noche,False
2025-11-23 06:22:51.022536,Ruta 6 - Express,176,10.0,7,60,2025-11-23 06:15:00,2025-11-23 06:19:56.879466936,16.925475364845823,Sunday,3.0,101.0,100.0,4.95,Retraso Leve,Madrugada,False
2025-11-23 10:32:51.022536,Ruta 3 - Sur,176,10.0,7,40,2025-11-23 10:30:00,2025-11-23 10:30:07.256578326,20.32421674324328,Sunday,3.0,104.0,100.0,0.12,A Tiempo,Mañana,False
2025-11-23 18:37:51.022536,Ruta 5 - Oeste,176,11.0,2,40,2025-11-23 18:30:00,2025-11-23 18:31:49.161570606,25.01101110555345,Sunday,9.0,113.0,100.0,1.82,A Tiempo,Tarde,True
2025-11-24 01:02:51.022536,Ruta 1 - Centro,176,3.0,6,40,2025-11-24 01:00:00,2025-11-24 01:02:57.598148820,18.657605539919743,Monday,-3.0,110.0,100.0,2.96,Retraso Leve,Madrugada,False
2025-11-24 11:22:51.022536,Ruta 3 - Sur,176,9.0,7,40,2025-11-24 11:15:00,2025-11-24 11:22:50.324581518,29.878956872707988,Monday,2.0,112.0,100.0,7.84,Retraso Grave,Mañana,False
2025-11-24 12:47:51.022536,Ruta 2 - Norte,176,7.0,4,40,2025-11-24 12:45:00,2025-11-24 12:46:15.177672822,29.196770289139604,Monday,3.0,115.0,100.0,1.25,A Tiempo,Mañana,False
2025-11-24 13:42:51.022536,Ruta 5 - Oeste,176,10.0,3,60,2025-11-24 13:30:00,2025-11-24 13:30:56.894838822,30.799115934494907,Monday,7.0,122.0,100.0,0.95,A Tiempo,Tarde,False
2025-11-24 17:27:51.022536,Ruta 1 - Centro,176,7.0,10,50,2025-11-24 17:15:00,2025-11-24 17:15:47.947222746,26.460221739455204,Monday,-3.0,119.0,100.0,0.8,A Tiempo,Tarde,True
2025-11-26 02:17:51.022536,Ruta 4 - Este,176,4.0,9,40,2025-11-26 02:15:00,2025-11-26 02:19:17.163590406,23.548683190627443,Wednesday,-5.0,114.0,100.0,4.29,Retraso Leve,Madrugada,False
2025-11-26 05:22:51.022536,Ruta 6 - Express,176,8.0,5,60,2025-11-26 05:15:00,2025-11-26 05:15:24.702149880,26.78961032130977,Wednesday,3.0,117.0,100.0,0.41,A Tiempo,Madrugada,False
2025-11-26 07:17:51.022536,Ruta 4 - Este,176,4.0,2,50,2025-11-26 07:15:00,2025-11-26 07:18:18.971404734,35.645235292537976,Wednesday,2.0,119.0,100.0,3.32,Retraso Leve,Mañana,True
2025-11-26 09:37:51.022536,Ruta 5 - Oeste,176,5.0,8,40,2025-11-26 09:30:00,2025-11-26 09:30:49.513248474,26.58589831332661,Wednesday,-3.0,116.0,100.0,0.83,A Tiempo,Mañana,True
2025-11-09 17:27:51.022536,Ruta 1 - Centro,177,5.0,6,60,2025-11-09 17:15:00,2025-11-09 17:18:58.665834138,18.66698279381508,Sunday,-1.0,0.0,0.0,3.98,Retraso Leve,Tarde,True
2025-11-10 08:32:51.022536,Ruta 1 - Centro,177,2.0,7,50,2025-11-10 08:30:00,2025-11-10 08:30:13.935569298,28.1802645685264,Monday,-5.0,0.0,0.0,0.23,A Tiempo,Mañana,True
2025-11-11 10:37:51.022536,Ruta 1 - Centro,177,9.0,9,40,2025-11-11 10:30:00,2025-11-11 10:30:34.880480400,26.161425372757385,Tuesday,0.0,0.0,0.0,0.58,A Tiempo,Mañana,False
2025-11-11 18:32:51.022536,Ruta 4 - Este,177,13.0,6,40,2025-11-11 18:30:00,2025-11-11 18:32:45.101916006,35.20385923212431,Tuesday,7.0,1.0,2.5,2.75,Retraso Leve,Tarde,True
2025-11-12 13:37:51.022536,Ruta 5 - Oeste,177,6.0,11,60,2025-11-12 13:30:00,2025-11-12 13:31:44.975818962,24.60873335429574,Wednesday,-5.0,0.0,0.0,1.75,A Tiempo,Tarde,False
2025-11-12 16:32:51.022536,Ruta 5 - Oeste,177,8.0,4,60,2025-11-12 16:30:00,2025-11-12 16:31:27.348327084,20.11636219757227,Wednesday,4.0,0.0,0.0,1.46,A Tiempo,Tarde,False
2025-11-13 03:37:51.022536,Ruta 6 - Express,177,8.0,6,50,2025-11-13 03:30:00,2025-11-13 03:31:31.434856788,27.00738256952605,Thursday,2.0,2.0,4.0,1.52,A Tiempo,Madrugada,False
2025-11-13 04:02:51.022536,Ruta 3 - Sur,177,12.0,3,40,2025-11-13 04:00:00,2025-11-13 04:00:16.381255458,23.23255087437175,Thursday,9.0,11.0,27.5,0.27,A Tiempo,Madrugada,False
2025-11-14 01:42:51.022536,Ruta 4 - Este,177,4.0,4,50,2025-11-14 01:30:00,2025-11-14 01:31:21.307686606,27.21058131839238,Friday,0.0,11.0,22.0,1.36,A Tiempo,Madrugada,False
2025-11-14 02:32:51.022536,Ruta 5 - Oeste,177,16.0,6,50,2025-11-14 02:30:00,2025-11-14 02:30:11.741241954,25.72599759640216,Friday,10.0,21.0,42.0,0.2,A Tiempo,Madrugada,False
2025-11-14 03:37:51.022536,Ruta 2 - Norte,177,4.0,4,50,2025-11-14 03:30:00,2025-11-14 03:34:33.258696660,27.24483537194887,Friday,0.0,21.0,42.0,4.55,Retraso Leve,Madrugada,False
2025-11-14 05:22:51.022536,Ruta 2 - Norte,177,12.0,5,40,2025-11-14 05:15:00,2025-11-14 05:29:33.512435616,29.44639096618642,Friday,7.0,28.0,70.0,14.56,Retraso Grave,Madrugada,False
2025-11-14 05:32:51.022536,Ruta 1 - Centro,177,8.0,6,60,2025-11-14 05:30:00,2025-11-14 05:32:03.518646738,24.40768737455252,Friday,2.0,30.0,50.0,2.06,Retraso Leve,Madrugada,False
2025-11-14 07:17:51.022536,Ruta 4 - Este,177,5.0,3,50,2025-11-14 07:15:00,2025-11-14 07:15:08.853219642,25.63152453147352,Friday,2.0,32.0,64.0,0.15,A Tiempo,Mañana,True
2025-11-14 16:07:51.022536,Ruta 3 - Sur,177,8.0,4,40,2025-11-14 16:00:00,2025-11-14 16:00:42.982723902,25.53965943433409,Friday,4.0,36.0,90.0,0.72,A Tiempo,Tarde,False
2025-11-14 21:12:51.022536,Ruta 3 - Sur,177,6.0,5,50,2025-11-14 21:00:00,2025-11-14 21:00:12.228746550,25.27334061244248,Friday,1.0,37.0,74.0,0.2,A Tiempo,Noche,False
2025-11-15 02:02:51.022536,Ruta 4 - Este,177,8.0,5,40,2025-11-15 02:00:00,2025-11-15 02:07:15.862978020,23.28151215662576,Saturday,3.0,40.0,100.0,7.26,Retraso Grave,Madrugada,False
2025-11-15 14:17:51.022536,Ruta 5 - Oeste,177,11.0,2,50,2025-11-15 14:15:00,2025-11-15 14:15:42.070563516,30.08483363040357,Saturday,9.0,49.0,98.0,0.7,A Tiempo,Tarde,False
2025-11-15 16:07:51.022536,Ruta 1 - Centro,177,10.0,8,60,2025-11-15 16:00:00,2025-11-15 16:02:22.197045138,18.455224941296503,Saturday,2.0,51.0,85.0,2.37,Retraso Leve,Tarde,False
2025-11-15 17:12:51.022536,Ruta 4 - Este,177,9.0,8,60,2025-11-15 17:00:00,2025-11-15 17:06:44.336624592,39.05500653060324,Saturday,1.0,52.0,86.67,6.74,Retraso Grave,Tarde,True
2025-11-16 14:57:51.022536,Ruta 4 - Este,177,5.0,5,40,2025-11-16 14:45:00,2025-11-16 14:45:46.190091432,27.841976185997623,Sunday,0.0,52.0,100.0,0.77,A Tiempo,Tarde,False
2025-11-16 21:57:51.022536,Ruta 4 - Este,177,9.0,7,50,2025-11-16 21:45:00,2025-11-16 21:48:31.425176718,30.183196461978447,Sunday,2.0,54.0,100.0,3.52,Retraso Leve,Noche,False
2025-11-17 03:07:51.022536,Ruta 3 - Sur,177,14.0,4,50,2025-11-17 03:00:00,2025-11-17 03:03:51.682199088,22.15088660125228,Monday,10.0,64.0,100.0,3.86,Retraso Leve,Madrugada,False
2025-11-17 05:12:51.022536,Ruta 4 - Este,177,11.0,8,40,2025-11-17 05:00:00,2025-11-17 05:00:46.200213690,17.196048221916328,Monday,3.0,67.0,100.0,0.77,A Tiempo,Madrugada,False
2025-11-17 06:32:51.022536,Ruta 1 - Centro,177,9.0,3,40,2025-11-17 06:30:00,2025-11-17 06:30:11.597027556,27.200099182596936,Monday,6.0,73.0,100.0,0.19,A Tiempo,Madrugada,False
2025-11-17 15:17:51.022536,Ruta 3 - Sur,177,4.0,13,60,2025-11-17 15:15:00,2025-11-17 15:15:11.551098078,24.35972455331219,Monday,-9.0,64.0,100.0,0.19,A Tiempo,Tarde,False
2025-11-17 22:47:51.022536,Ruta 3 - Sur,177,7.0,1,40,2025-11-17 22:45:00,2025-11-17 22:46:24.882403434,22.516755526788568,Monday,6.0,70.0,100.0,1.41,A Tiempo,Noche,False
2025-11-17 22:52:51.022536,Ruta 2 - Norte,177,7.0,6,40,2025-11-17 22:45:00,2025-11-17 22:48:55.968899844,27.23299767891841,Monday,1.0,71.0,100.0,3.93,Retraso Leve,Noche,False
2025-11-18 02:52:51.022536,Ruta 6 - Express,177,9.0,3,40,2025-11-18 02:45:00,2025-11-18 02:45:25.652568042,23.368584859614693,Tuesday,6.0,77.0,100.0,0.43,A Tiempo,Madrugada,False
2025-11-18 17:47:51.022536,Ruta 3 - Sur,177,13.0,5,50,2025-11-18 17:45:00,2025-11-18 17:51:53.883117786,26.47028150226001,Tuesday,8.0,85.0,100.0,6.9,Retraso Grave,Tarde,True
2025-11-18 18:07:51.022536,Ruta 4 - Este,177,7.0,3,60,2025-11-18 18:00:00,2025-11-18 18:02:52.612177962,31.551883841154226,Tuesday,4.0,89.0,100.0,2.88,Retraso Leve,Tarde,True
2025-11-18 19:52:51.022536,Ruta 5 - Oeste,177,7.0,6,50,2025-11-18 19:45:00,2025-11-18 19:45:56.867428638,25.42284207832909,Tuesday,1.0,90.0,100.0,0.95,A Tiempo,Noche,True
2025-11-18 22:12:51.022536,Ruta 1 - Centro,177,8.0,5,60,2025-11-18 22:00:00,2025-11-18 22:00:08.101152186,21.37015255205054,Tuesday,3.0,93.0,100.0,0.14,A Tiempo,Noche,False
2025-11-19 23:17:51.022536,Ruta 1 - Centro,177,7.0,3,40,2025-11-19 23:15:00,2025-11-19 23:17:38.103584118,24.523464093057296,Wednesday,4.0,97.0,100.0,2.64,Retraso Leve,Noche,False
2025-11-20 02:47:51.022536,Ruta 4 - Este,177,5.0,2,60,2025-11-20 02:45:00,2025-11-20 02:46:23.279712330,26.98847718075895,Thursday,3.0,100.0,100.0,1.39,A Tiempo,Madrugada,False
2025-11-20 10:27:51.022536,Ruta 6 - Express,177,8.0,3,40,2025-11-20 10:15:00,2025-11-20 10:16:34.882985100,34.01144116272066,Thursday,5.0,105.0,100.0,1.58,A Tiempo,Mañana,False
2025-11-20 12:57:51.022536,Ruta 5 - Oeste,177,5.0,9,60,2025-11-20 12:45:00,2025-11-20 12:45:25.968610776,26.321427708216195,Thursday,-4.0,101.0,100.0,0.43,A Tiempo,Mañana,False
2025-11-20 14:52:51.022536,Ruta 1 - Centro,177,6.0,6,50,2025-11-20 14:45:00,2025-11-20 14:49:57.175538844,20.854587508265595,Thursday,0.0,101.0,100.0,4.95,Retraso Leve,Tarde,False
2025-11-21 05:12:51.022536,Ruta 6 - Express,177,5.0,8,40,2025-11-21 05:00:00,2025-11-21 05:00:31.628912718,27.0130820392637,Friday,-3.0,98.0,100.0,0.53,A Tiempo,Madrugada,False
2025-11-21 08:32:51.022536,Ruta 6 - Express,177,10.0,7,50,2025-11-21 08:30:00,2025-11-21 08:33:13.019658288,24.611445716593508,Friday,3.0,101.0,100.0,3.22,Retraso Leve,Mañana,True
2025-11-21 12:47:51.022536,Ruta 1 - Centro,177,11.0,5,50,2025-11-21 12:45:00,2025-11-21 12:45:35.012972280,33.45978447353483,Friday,6.0,107.0,100.0,0.58,A Tiempo,Mañana,False
2025-11-23 00:42:51.022536,Ruta 4 - Este,177,9.0,2,60,2025-11-23 00:30:00,2025-11-23 00:30:17.778539892,25.66732456025666,Sunday,7.0,114.0,100.0,0.3,A Tiempo,Madrugada,False
2025-11-23 04:12:51.022536,Ruta 3 - Sur,177,11.0,9,60,2025-11-23 04:00:00,2025-11-23 04:01:17.898776316,26.689568992961032,Sunday,2.0,116.0,100.0,1.3,A Tiempo,Madrugada,False
2025-11-23 06:32:51.022536,Ruta 4 - Este,177,16.0,4,40,2025-11-23 06:30:00,2025-11-23 06:32:30.336069011,29.57269696311132,Sunday,12.0,128.0,100.0,2.51,Retraso Leve,Madrugada,False
2025-11-23 20:37:51.022536,Ruta 6 - Express,177,4.0,7,50,2025-11-23 20:30:00,2025-11-23 20:32:36.004880532,27.069379035940837,Sunday,-3.0,125.0,100.0,2.6,Retraso Leve,Noche,False
2025-11-24 04:02:51.022536,Ruta 2 - Norte,177,12.0,7,60,2025-11-24 04:00:00,2025-11-24 04:00:32.156654951,25.69407511828194,Monday,5.0,130.0,100.0,0.54,A Tiempo,Madrugada,False
2025-11-25 05:57:51.022536,Ruta 1 - Centro,177,10.0,6,50,2025-11-25 05:45:00,2025-11-25 05:46:44.294359368,25.27009532750256,Tuesday,4.0,134.0,100.0,1.74,A Tiempo,Madrugada,False
2025-11-25 07:47:51.022536,Ruta 4 - Este,177,12.0,3,60,2025-11-25 07:45:00,2025-11-25 07:45:46.137411348,15.761672152295732,Tuesday,9.0,143.0,100.0,0.77,A Tiempo,Mañana,True
2025-11-25 09:02:51.022536,Ruta 1 - Centro,177,11.0,4,40,2025-11-25 09:00:00,2025-11-25 09:01:33.989141682,30.49338567862372,Tuesday,7.0,150.0,100.0,1.57,A Tiempo,Mañana,True
2025-11-25 13:17:51.022536,Ruta 1 - Centro,177,11.0,8,40,2025-11-25 13:15:00,2025-11-25 13:15:14.776924302,19.701700140920536,Tuesday,3.0,153.0,100.0,0.25,A Tiempo,Tarde,False
2025-11-25 15:37:51.022536,Ruta 2 - Norte,177,7.0,7,50,2025-11-25 15:30:00,2025-11-25 15:32:03.412856238,26.078616916489626,Tuesday,0.0,153.0,100.0,2.06,Retraso Leve,Tarde,False
2025-11-25 18:02:51.022536,Ruta 2 - Norte,177,5.0,3,40,2025-11-25 18:00:00,2025-11-25 18:00:29.102187954,22.872145067508026,Tuesday,2.0,155.0,100.0,0.49,A Tiempo,Tarde,True
2025-11-25 19:07:51.022536,Ruta 3 - Sur,177,6.0,7,40,2025-11-25 19:00:00,2025-11-25 19:01:17.767650546,33.12594514742488,Tuesday,-1.0,154.0,100.0,1.3,A Tiempo,Noche,True
2025-11-26 04:42:51.022536,Ruta 3 - Sur,177,8.0,7,60,2025-11-26 04:30:00,2025-11-26 04:33:30.705748578,13.957585185691253,Wednesday,1.0,155.0,100.0,3.51,Retraso Leve,Madrugada,False
2025-11-26 17:32:51.022536,Ruta 4 - Este,177,4.0,7,50,2025-11-26 17:30:00,2025-11-26 17:33:30.782021484,21.244606924651144,Wednesday,-3.0,152.0,100.0,3.51,Retraso Leve,Tarde,True
2025-11-09 15:57:51.022536,Ruta 5 - Oeste,178,8.0,8,60,2025-11-09 15:45:00,2025-11-09 15:48:41.013352254,22.576422848115914,Sunday,0.0,0.0,0.0,3.68,Retraso Leve,Tarde,False
2025-11-09 16:42:51.022536,Ruta 6 - Express,178,9.0,3,50,2025-11-09 16:30:00,2025-11-09 16:31:07.613697054,19.978554956483816,Sunday,6.0,6.0,12.0,1.13,A Tiempo,Tarde,False
2025-11-09 19:12:51.022536,Ruta 5 - Oeste,178,9.0,2,60,2025-11-09 19:00:00,2025-11-09 19:00:10.312443642,18.443476714840205,Sunday,7.0,13.0,21.67,0.17,A Tiempo,Noche,True
